intentId,intent,keyword
f77e2df4-2e0e-42ad-b44f-9ddb59be90ba,"người sử dụng lao động tham gia bảo hiểm thất nghiệp gồm những đối tượng nào","người; sử dụng; lao động; tham gia; bhtn"
615ed950-4dc4-4718-8397-bdbba38403ba,"tôi đang làm việc theo hợp đồng lao động không xác định thời hạn với một công ty thì tôi có phải tham gia bhtn không","hợp đồng; không; xác định; thời hạn; tham gia; bhtn"
a031926b-60cf-452c-bcd8-b58479e80442,"tôi đang làm việc theo hợp đồng lao động có thời hạn từ đủ 03 tháng đến dưới 12 tháng có phải tham gia bhtn không","hợp đồng; dưới; 12 tháng; tham gia; bhtn"
61d0fcc1-a0c4-42ee-924a-518e4f25be0b,"tôi đang giao kết hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên với 2 công ty thì tôi phải tham gia bhtn theo hợp đồng lao động nào","hợp đồng; trên; 3 tháng; công ty; tham gia; bhtn"
9c274370-c395-4181-9854-e3d39b1a1f4e,"tôi đang hưởng lương hưu nhưng làm việc theo hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên thì có phải tham gia bhtn không","hưu; hợp đồng; trên; 3 tháng; tham gia; bhtn"
7a0ec546-a04c-49be-8a16-e8841517f178,"tôi đang làm việc theo hợp đồng lao động xác định thời hạn từ đủ 12 tháng đến 36 tháng có phải tham gia bhtn không","hợp đồng; tham gia; bhtn"
cbbc3e3f-0d95-4351-aa53-ae8ae12b6480,"tôi là công chức thì có phải tham gia bhtn không","công chức; tham gia; bhtn"
672f5121-37bb-47cc-aff4-e9199d2bb36e,"tôi ký hợp đồng lao động có thời hạn dưới 03 tháng thì có phải tham gia bhtn không","hợp đồng; dưới; 3 tháng; tham gia; bhtn"
31c51a83-4b0a-43a0-9580-7008fb9e88b4,"sau bao lâu kể từ ngày hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên của tôi có hiệu lực tôi phải đăng ký tham gia bhtn","hiệu lực; hợp đồng; đủ; 3 tháng; tham gia; bhtn"
ee541653-9656-42fb-82c4-37f44c5aa225,"tôi đang làm giúp việc trong một gia đình và có ký hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên thì có phải tham gia bhtn không","giúp việc; gia đình; tham gia; bhtn"
24813f73-59b4-46c2-8748-57e485706908,"người lao động giao kết nhiều hợp đồng lao động và đang tham gia bhtn theo hợp đồng lao động giao kết có hiệu lực đầu tiên mà khi chấm dứt hoặc thay đổi hợp đồng dẫn đến người lao động không thuộc đối tượng tham gia bhtn thì người lao động và người sử dụng lao động thuộc đối tượng tham gia bhtn của hợp đồng lao động nào trong những hợp đồng lao động còn lại có trách nhiệm tham gia bhtn theo quy định của pháp luật","lao động; nhiều; hợp đồng; tham gia; bhtn"
5534f95f-0f40-4216-ab03-6b4a5986162b,"người lao động nghỉ việc hưởng chế độ thai sản hoặc ốm đau từ 14 ngày làm việc trở lên không hưởng tiền lương tháng tại đơn vị mà hưởng trợ cấp bhxh người lao động tạm hoãn thực hiện hợp đồng lao động hoặc hợp đồng làm việc đã giao kết theo quy định của pháp luật thì người lao động có thuộc đối tượng tham gia bhtn trong thời gian này không","nghỉ việc; hưởng; chế độ; 14; ngày; bhtn"
59a22d5f-d1f2-4880-a06a-622d60e08f3a,"công ty tôi có ký hợp đồng lao động trên 03 tháng với người lao động trên 60 tuổi thì có phải đóng bhtn cho người lao động đó không","công ty; hợp đồng; trên; 3 tháng; lao động; 60 tuổi; tham gia; bhtn"
774a1149-bf0a-4c15-9040-3acd2b9dcf75,"tổ chức khác có phải tham gia bhtn không","tổ chức; khác"
ce9e0fa2-016d-481d-9bc6-61f9038925d3,"cá nhân có thuê mướn sử dụng lao động theo hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên có phải tham gia bhtn không","cá nhân; thuê; lao động; hợp đồng; 3 tháng; tham gia; bhtn"
a6f06eb5-58fe-4286-aef6-6f2459b7f3dc,"tôi là viên chức thì có phải tham gia bhtn không","viên chức"
1f6f3806-150b-4a60-933f-7a58ce619a2a,"mức đóng và trách nhiệm đóng bhtn của người lao động và người sử dụng lao động quy định thế nào","mức đóng; bhtn; trách nhiệm"
1a4ed6e6-c0e2-4d61-b0a4-c8a5cd7b5e66,"mức đóng và trách nhiệm đóng bhtn của người lao động và người sử dụng lao động của hợp đồng lao động giao kết đầu tiên quy định thế nào","mức đóng; bhtn; trách; nhiệm"
7722242c-be2e-445e-b5f0-0668cb8835da,"nhà nước hỗ trợ đóng bhtn như thế nào","nhà nước; hỗ trợ; đóng; bhtn"
a3e68be3-7e58-4c7b-80a4-a0e7fcd9129b,"tôi thuộc diện đóng bhtn theo quy định của luật việc làm nhưng tôi đã được tuyển dụng vào biên chế từ năm 1990 đến nay vậy sau này tôi không thất nghiệp thì cơ quan bhxh sẽ giải quyết như thế nào có trả lại tiền cho tôi không","bhtn; trả lại; lao động"
76560fea-89d0-474a-ae46-40e6be5af195,"tôi làm việc theo hợp đồng lao động có thời hạn từ đủ 03 tháng trở lên trong doanh nghiệp thì tôi và chủ doanh nghiệp phải đóng bhtn bao nhiêu tiền một tháng","hợp đồng; lao động; trên; 03 tháng; đóng; bhtn"
a969391d-ea7c-45f8-9940-e48e27464f06,"tôi làm việc theo hợp đồng lao động không xác định thời hạn trong doanh nghiệp thì tôi và chủ doanh nghiệp phải đóng bhtn bao nhiêu tiền một tháng","hợp đồng; không; xác định; thời hạn; đóng; bhtn"
05015419-6ba6-4fed-851c-d2eae0ba5e66,"người lao động không thuộc đối tượng tham gia bhtn thì ngoài tiền lương được hưởng theo công việc có được nhận thêm một khoản tiền bảo hiểm nào nữa không","lao động; không; thuộc; đóng; bhtn"
d5b5c66c-89ca-4bab-b0ab-f5701c1de701,"tôi ký hợp đồng lao động với nhiều chủ sử dụng lao động đang đóng bhtn theo hợp đồng lao động đầu tiên tôi muốn hỏi ngoài tiền lương theo công việc tôi được hưởng theo các hợp đồng lao động còn lại tôi còn được người sử dụng lao động của các hợp đồng lao động còn lại này chi trả thêm khoản bảo hiểm nào không","hợp đồng; nhiều; công ty; bhtn; đầu tiên"
fa484e2c-489b-48fc-b660-5cdc36ff37a9,"tôi là người đang hưởng lương hưu nhưng lại đang làm việc theo hợp đồng lao động tại một công ty thì ngoài tiền lương theo công việc tôi có được nhận thêm một khoản tiền bảo hiểm nào nữa không","hưu; hợp đồng; lao động; công ty"
b1b949ec-c4b4-4899-827f-d682f5475208,"tôi đang làm giúp việc trong một gia đình và có ký hợp đồng lao động thì ngoài tiền lương theo công việc tôi có được nhận thêm một khoản tiền bhxh nào nữa không","giúp việc; gia đình; hợp đồng; lao động; bhxh"
793b05c2-0638-4c72-af8f-f6083759da8f,"tôi là người lao động làm việc theo hợp đồng lao động có thời hạn dưới 03 tháng thì ngoài tiền lương theo công việc tôi có được nhận thêm một khoản tiền bhxh nào nữa không","hợp đồng; dưới; 3 tháng bhxh"
a41e0aec-fe06-47e7-9a39-d0306860dce5,"mức đóng bảo hiểm thất nghiệp của người lao động","mức đóng; bhtn; người; lao động"
b0890a96-edcc-4773-adfc-3acdbcffc39b,"người lao động thuộc đối tượng thực hiện chế độ tiền lương do nhà nước quy định thì tiền lương tháng đóng bhtn được quy định thế nào","đóng; bhtn; quy định; lao động"
dc6e0485-18cf-4bd2-a6d6-2972d618e1dc,"người lao động đóng bhtn theo chế độ tiền lương do người sử dụng lao động quyết định thì tiền lương tháng đóng bhtn được quy định thế nào","quy định; đóng; bhtn; lao động"
6f305eda-92d8-4b80-b1bd-8399bd3de858,"tôi ký hợp đồng lao động với một công ty tại trụ sở chính ở hà nội thuộc vùng i nhưng làm việc tại chi nhánh công ty đó ở nam định thuộc vùng ii vậy tiền lương làm căn cứ đóng bhtn của tôi tính theo lương tối thiểu vùng của vùng nào vùng i hay vùng ii","hợp đồng; vùng; i; ii; lương; tối thiểu"
7ae65465-65f6-489b-829f-8e41529f00ba,"phương thức đóng bhtn đối với đơn vị và người lao động như quy định như thế nào","phương thức; đóng; bhtn; lao động"
15ecd9ae-233e-44e8-9309-0a1a2ef9be5a,"tôi là người làm việc theo hợp đồng lao động có thời hạn từ đủ 12 tháng trở lên tôi phải đóng bhtn theo phương thức như thế nào","hợp đồng; lao động; trên; 12 tháng bhtn"
3a7de8e5-37d7-4553-86f4-2565791c5b17,"tôi là viên chức tôi phải đóng bhtn theo phương thức thế nào","viên chức; đóng; bhtn"
2944b0af-4bdd-45c4-a254-ae7951eda718,"tôi làm việc theo hợp đồng lao động theo một công việc nhất định có thời hạn từ đủ 03 tháng đến dưới 12 tháng thì đóng bhtn theo phương thức nào","dưới; 12 tháng; đóng; bhtn; phương thức"
4ebb0005-e59a-4ea7-a4ae-8b712869bf7c,"xin cho biết trong các trường hợp được thanh toán trực tiếp tại cơ quan bhxh","thanh toán; trường hợp; trực tiếp; bhyt"
543a5418-c63f-4775-a2df-6ac52add39e3,"tôi muốn hỏi thanh toán trực tiếp chi phí khám bệnh chữa bệnh bhyt cần những hồ sơ gì","hồ sơ; thanh toán; trực tiếp; bhyt"
b8a0468a-7463-4dd8-85a4-4f258cb1edca,"xin cho hỏi nộp hồ sơ thanh toán trực tiếp chi phí khám chữa bệnh bhyt tại đâu","thanh tóan; trực tiếp; nơi; địa điểm; chỗ nào; ở đâu; bhyt"
314f24f4-7eb0-42ec-b2f1-931f0743e296,"xin cho hỏi thời hạn thanh toán trực tiếp chi phí khám chữa bệnh bhyt tại cơ quan bhxh là bao lâu","thời hạn; thanh toán; trực tiếp; chi phí; khám chữa bệnh; bhyt"
8b9f68fd-bdf2-485f-b7c2-7329a2e026db,"mức thanh toán trực tiếp chi phí kcb bhyt đối với trường hợp người tham gia bhyt đi kcb tại cơ sở kcb không ký hợp đồng kcb bhyt như thế nào","mức; thanh toán; trực tiếp; kcb; bhyt; cơ sở; không; ký hợp đồng"
3c218d6c-d52e-4ca2-b259-325b94af6dd9,"xin cho hỏi mức thanh toán đối với trường hợp người có thẻ bhyt đi kcb không xuất trình thẻ bhyt và giấy tờ tùy thân có ảnh thì có được bhyt thanh toán không nếu có thì mức thanh toán cụ thể như thế nào","thanh toán; trực tiếp; không; đúng; thủ tục; bhyt"
f4a542ac-ab6d-4058-b5bd-7f6fb073286e,"tôi đến kcb tại cơ sở kcb có ký hợp đồng kcb bhyt thì có được thanh toán trực tiếp tại cơ quan bhxh hay không","có; ký; hợp đồng; kcb; thanh toán; trực tiếp"
68ddceab-5b50-4771-b7a5-d252e55c09c6,"xin cho hỏi mức thanh toán đối với người tham gia bhyt 5 năm liên tục và có chi phí đồng chi trả lớn hơn 6 tháng lương cơ sở được hưởng như thế nào","mức; thanh toán; tham gia; bhyt; 5 năm; liên tục; đồng; chi trả; 6 tháng; lương; cơ sở"
81013c52-bd74-4330-9ab1-1f65ebcb2350,"tôi muốn biết nghĩa vụ của tôi khi tham gia bhyt","nghĩa vụ; tham gia; bhyt"
9af6d3b6-2bc2-4992-bfe4-84478b67530b,"tôi muốn hỏi về quyền của người tham gia bhyt","quyền; tham gia; bhyt"
28ae35f7-b75c-4155-aaa4-cedc2bc45910,"cơ sở khám bệnh chữa bệnh bảo hiểm y tế là những cơ sở nào","cơ sở; kcb; bhyt; nào"
707e6bb5-6f2e-4612-92f8-02c31024fad0,"việc xác định hạng của cơ sở kcb nhằm mục đích gì","xác định; hạng; cơ sở; kcb; mục đích"
2233c7f7-e30f-49e2-808f-22326cf800c0,"cơ sở y tế của tôi chưa từng được ký hợp đồng kcb bhyt. tôi phải chuẩn bị hồ sơ ký lần đầu như thế nào để đúng theo quy định","hồ sơ; cơ sở; y tế; chưa; ký; hợp đồng"
9ad684d4-e2fb-4789-8e2a-3209400380e4,"cơ sở y tế phải đáp ứng các điều kiện gì để được ký hợp đồng kcb bhyt","điều kiện; ký; hợp đồng; kcb; bhyt"
c9bb0e6e-e663-4c84-be56-49de48e29f79,"tôi muốn biết về nội dung hợp đồng kcb bhyt ký giữa cơ sở y tế và bhxh","nội dung; hợp đồng; kcb; bhyt"
5793f9c2-9077-488a-8d4a-83f46f24f155,"trường hợp ký hợp đồng kcb bhyt lần đầu thực hiện như thế nào","thủ tục; hợp đồng; kcb; bhyt; lần đầu"
a567cc9a-50e4-46d3-8d83-58b0234f2b66,"trạm y tế xã phường nhà hộ sinh công lập và phòng khám đa khoa khu vực thực hiện ký hợp đồng kcb bhyt như thế nào","trạm; y tế; xã; ký; hợp đồng; kcb; bhyt"
dd022d08-b3f5-4128-937f-e1a9ac121789,"đối với cơ sở kcb thuộc cơ quan đơn vị trường học việc ký hợp đồng kcb bhyt thực hiện như thế nào","y tế; cơ quan; ký; hợp đồng; kcb; bhyt"
97bde786-80f8-45d0-8880-3dbcef1aad74,"cơ sở y tế muốn được bổ sung hợp đồng kcb ký với bhxh có được không","cơ sở; y tế; bổ sung; hợp đồng; kcb; bhyt"
20792156-9084-4d8c-9081-4dae8541b421,"cơ sở y tế có được tự ý chấm dứt hợp đồng kcb với cơ quan bhxh trước thời hạn không","kết thúc; hợp đồng; kcb; bhyt"
7127671d-9d95-4e54-9431-ca0e50e06f69,"tôi phải làm gì khi thấy cơ quan bhxh vi phạm hợp đồng kcb ký với cơ sở của tôi trách nhiệm xử lý vi phạm như thế nào","bhxh; vi phạm; hợp đồng; kcb; cơ sở"
840e06ee-045f-4614-b116-b6596142b8f0,"cơ sở kcb tư nhân chưa được phân tuyến chuyên môn kỹ thuật có được ký hợp đồng kcb bhyt không","cơ sở; kcb; tư nhân; phân; tuyến; ký; hợp đồng; bhyt"
a9e29b2a-2699-4608-94fe-eef5368c627a,"điều kiện trích chăm sóc sức khỏe ban đầu được quy định như thế nào","chăm sóc; sức khỏe; ban đầu; được; trích"
42b4c6ef-9530-48df-96c5-dbf4e9b64679,"tôi tham gia bhyt được quyền đăng ký kcb ở đâu","tham gia; bhyt; quyền; đăng ký; kcb"
1739a13d-85fd-4eda-96b5-52c1dbbd8cba,"các trường hợp được đăng ký kcb bhyt ban đầu tại tuyến tỉnh và tương đương tuyến trung ương và tương đương","được; đăng ký; kcb; bhyt; ban đầu; tuyến; tỉnh; trung ương"
c2726326-7424-456a-9a24-73d9a033314e,"tôi năm nay 81 tuổi thì được đăng ký kcb ban đầu ở đâu","81 tuổi; được; đăng ký; kcb; ban đầu"
0acef6b1-3c22-48b7-9afd-83cf498c1f65,"trẻ em dưới 6 tuổi được đăng ký kcb bhyt ban đầu ở đâu","dưới; 6 tuổi; được; kcb; ban đầu"
7f6ea24e-9ae0-4f4a-962c-ba3f091cfe70,"người có công với cách mạng được đăng ký kcb ở đâu","người có công; được; đăng ký; kcb"
b129abc4-9528-49f9-a040-2be8a5b6623b,"đối tượng thuộc diện được quản lý bảo vệ sức khỏe cán bộ theo hướng dẫn số 52hd btctw được đăng ký khám chữa bệnh ban đầu ở đâu","đối tượng; quản lý; bảo vệ; sức khỏe; cán bộ; 52HD/BTCTW; được; kcb; ban đầu"
378fcb63-d7fe-40a2-a919-0823894db388,"tôi là quân nhân khi nghỉ hưu được đăng ký kcb ban đầu ở đâu","quân nhân; nghỉ hưu; được; kcb; ban đầu"
b99f5f13-ee69-4ef8-bd8a-5831a266f12e,"người thuộc diện được quản lý bảo vệ sức khỏe cán bộ của tỉnh được đăng ký kcb ban đầu ở đâu","quản lý; bảo vệ; sức khỏe; cán bộ; được; kcb; ban đầu"
62137ea9-1b22-456b-bcfb-6a0869812f85,"người sinh sống tại xã đảo huyện đảo được đăng ký kcb ban đầu ở đâu","xã; đảo; huyện; kcb; ban đầu"
19ddd575-b311-48b6-9023-4e4c06448303,"người thường trú tạm trú có thời hạn học tập làm việc trên địa bàn giáp ranh đăng ký kcb ban đầu ở đâu","thường trú; tạm trú; giáp ranh; kcb; ban đầu"
2db79ba2-f4b9-4d1d-86ed-f296d40339a2,"tôi được thay đổi nơi đăng ký kcb ban đầu khi nào","thay đổi; kcb; ban đầu"
f977265d-cde1-49ca-871e-a553d061c793,"xin cho biết khi đi khám chữa bệnh bảo hiểm y tế tôi cần xuất trình những giấy tờ gì","kcb; bhyt; xuất trình; giấy tờ"
43192533-2ea6-4789-ac7f-f87e93e64439,"xin cho biết trong thời gian đi công tác khi đi khám chữa bệnh kcb tôi cần xuất trình những giấy tờ gì để được hưởng quyền lợi bảo hiểm y tế bhyt","đi; công tác; kcb; giấy tờ; quyền lợi"
